"ID","Binomial","GID_0","NAME_0","GID_1","NAME_1",
1961,"Procyon lotor","MTQ","Martinique","MTQ.2_1","Le Marin",
2437,"Herpestes auropunctatus","MTQ","Martinique","MTQ.2_1","Le Marin",
1809,"Nyctereutes procyonoides","ALA","Åland","ALA.12_1","Mariehamn",
1837,"Odocoileus virginianus","ALA","Åland","ALA.12_1","Mariehamn",
2654,"Ondatra zibethicus","ALA","Åland","ALA.12_1","Mariehamn",
2321,"Nyctereutes procyonoides","HRV","Croatia","HRV.17_1","Varaždinska",
2341,"Dama dama","HRV","Croatia","HRV.17_1","Varaždinska",
2522,"Myocastor coypus","HRV","Croatia","HRV.17_1","Varaždinska",
2679,"Ondatra zibethicus","HRV","Croatia","HRV.17_1","Varaždinska",
1700,"Myocastor coypus","USA","United States","USA.21_1","Maryland",
2359,"Cervus nippon","USA","United States","USA.21_1","Maryland",
2360,"Cervus nippon","USA","United States","USA.21_1","Maryland",
2361,"Cervus nippon","USA","United States","USA.21_1","Maryland",
2643,"Vulpes vulpes","USA","United States","USA.21_1","Maryland",
1987,"Procyon lotor","DEU","Germany","DEU.4_1","Brandenburg",
2321,"Nyctereutes procyonoides","DEU","Germany","DEU.4_1","Brandenburg",
2341,"Dama dama","DEU","Germany","DEU.4_1","Brandenburg",
2346,"Neovison vison","DEU","Germany","DEU.4_1","Brandenburg",
2352,"Oryctolagus cuniculus","DEU","Germany","DEU.4_1","Brandenburg",
2522,"Myocastor coypus","DEU","Germany","DEU.4_1","Brandenburg",
2679,"Ondatra zibethicus","DEU","Germany","DEU.4_1","Brandenburg",
1569,"Macaca fascicularis","IDN","Indonesia","IDN.2_1","Bali",
2074,"Rattus tanezumi","IDN","Indonesia","IDN.2_1","Bali",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.24_1","Corozal",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.24_1","Corozal",
1917,"Phalanger orientalis","SLB","Solomon Islands","SLB.10_1","Western",
1926,"Phalanger orientalis","SLB","Solomon Islands","SLB.10_1","Western",
2349,"Rattus exulans","SLB","Solomon Islands","SLB.10_1","Western",
1234,"Dama dama","HUN","Hungary","HUN.1_1","Bács-Kiskun",
2321,"Nyctereutes procyonoides","HUN","Hungary","HUN.1_1","Bács-Kiskun",
2341,"Dama dama","HUN","Hungary","HUN.1_1","Bács-Kiskun",
2352,"Oryctolagus cuniculus","HUN","Hungary","HUN.1_1","Bács-Kiskun",
2679,"Ondatra zibethicus","HUN","Hungary","HUN.1_1","Bács-Kiskun",
970,"Apodemus sylvaticus","GGY","Guernsey","GGY.3_1","Castel",
1169,"Crocidura russula","GGY","Guernsey","GGY.3_1","Castel",
2419,"Erinaceus europaeus","GGY","Guernsey","GGY.3_1","Castel",
848,"Ovis orientalis","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
1094,"Cervus nippon","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
1839,"Odocoileus virginianus","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
1987,"Procyon lotor","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2098,"Rupicapra rupicapra","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2321,"Nyctereutes procyonoides","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2341,"Dama dama","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2346,"Neovison vison","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2352,"Oryctolagus cuniculus","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2522,"Myocastor coypus","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
2679,"Ondatra zibethicus","CZE","Czech Republic","CZE.7_1","Moravskoslezský",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.29_1","Santiago Rodríguez",
2148,"Suncus murinus","SAU","Saudi Arabia","SAU.11_1","Makkah",
2150,"Suncus murinus","IRQ","Iraq","IRQ.2_1","Al-Basrah",
91,"Hemitragus jemlahicus","NZL","New Zealand","NZL.12_1","Otago",
98,"Hemitragus jemlahicus","NZL","New Zealand","NZL.12_1","Otago",
604,"Oryctolagus cuniculus","NZL","New Zealand","NZL.12_1","Otago",
1085,"Cervus elaphus","NZL","New Zealand","NZL.12_1","Otago",
1316,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1317,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1318,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1319,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1322,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1323,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1329,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1336,"Dama dama","NZL","New Zealand","NZL.12_1","Otago",
1386,"Erinaceus europaeus","NZL","New Zealand","NZL.12_1","Otago",
1623,"Mustela erminea","NZL","New Zealand","NZL.12_1","Otago",
1654,"Mustela nivalis","NZL","New Zealand","NZL.12_1","Otago",
1669,"Mustela putorius","NZL","New Zealand","NZL.12_1","Otago",
1848,"Odocoileus virginianus","NZL","New Zealand","NZL.12_1","Otago",
2033,"Rattus exulans","NZL","New Zealand","NZL.12_1","Otago",
2101,"Rupicapra rupicapra","NZL","New Zealand","NZL.12_1","Otago",
2209,"Trichosurus vulpecula","NZL","New Zealand","NZL.12_1","Otago",
2345,"Lepus europaeus","NZL","New Zealand","NZL.12_1","Otago",
100,"Hippopotamus amphibius","COL","Colombia","COL.6_1","Boyacá",
1780,"Neovison vison","KOR","South Korea","KOR.14_1","Jeollanam-do",
2321,"Nyctereutes procyonoides","EST","Estonia","EST.5_1","Jõgeva",
2346,"Neovison vison","EST","Estonia","EST.5_1","Jõgeva",
2679,"Ondatra zibethicus","EST","Estonia","EST.5_1","Jõgeva",
279,"Mus caroli","JPN","Japan","JPN.32_1","Okinawa",
814,"Oryctolagus cuniculus","JPN","Japan","JPN.32_1","Okinawa",
1096,"Cervus nippon","JPN","Japan","JPN.32_1","Okinawa",
1634,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1635,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1636,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1637,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1638,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1639,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1640,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1641,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1648,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1649,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
1653,"Mustela itatsi","JPN","Japan","JPN.32_1","Okinawa",
2041,"Rattus exulans","JPN","Japan","JPN.32_1","Okinawa",
2452,"Herpestes auropunctatus","JPN","Japan","JPN.32_1","Okinawa",
51,"Bubalus bubalis","GUM","Guam","GUM.18_1","Yigo",
129,"Rusa marianna","GUM","Guam","GUM.18_1","Yigo",
2031,"Rattus exulans","GUM","Guam","GUM.18_1","Yigo",
2094,"Rattus tanezumi","GUM","Guam","GUM.18_1","Yigo",
2147,"Suncus murinus","GUM","Guam","GUM.18_1","Yigo",
1477,"Hystrix cristata","SMR","San Marino","SMR.9_1","Serravalle",
2521,"Myocastor coypus","SMR","San Marino","SMR.9_1","Serravalle",
916,"Apodemus sylvaticus","IRL","Ireland","IRL.9_1","Kildare",
1046,"Capreolus capreolus","IRL","Ireland","IRL.9_1","Kildare",
1117,"Cervus nippon","IRL","Ireland","IRL.9_1","Kildare",
1172,"Crocidura russula","IRL","Ireland","IRL.9_1","Kildare",
1344,"Dama dama","IRL","Ireland","IRL.9_1","Kildare",
1388,"Erinaceus europaeus","IRL","Ireland","IRL.9_1","Kildare",
1682,"Mustela putorius","IRL","Ireland","IRL.9_1","Kildare",
1729,"Myodes glareolus","IRL","Ireland","IRL.9_1","Kildare",
1786,"Neovison vison","IRL","Ireland","IRL.9_1","Kildare",
2112,"Sciurus carolinensis","IRL","Ireland","IRL.9_1","Kildare",
2636,"Oryctolagus cuniculus","IRL","Ireland","IRL.9_1","Kildare",
2322,"Rattus exulans","ASM","American Samoa","ASM.3_1","Unorganized",
1687,"Myocastor coypus","ARM","Armenia","ARM.8_1","Shirak",
1984,"Procyon lotor","ARM","Armenia","ARM.8_1","Shirak",
2321,"Nyctereutes procyonoides","ARM","Armenia","ARM.8_1","Shirak",
2584,"Sciurus vulgaris","ARM","Armenia","ARM.8_1","Shirak",
1780,"Neovison vison","KOR","South Korea","KOR.7_1","Gwangju",
2332,"Rattus tanezumi","MYS","Malaysia","MYS.16_1","Trengganu",
2013,"Rattus argentiventer","PHL","Philippines","PHL.60_1","Pampanga",
2059,"Rattus tanezumi","PHL","Philippines","PHL.60_1","Pampanga",
2227,"Viverra tangalunga","PHL","Philippines","PHL.60_1","Pampanga",
2350,"Rattus exulans","PHL","Philippines","PHL.60_1","Pampanga",
2709,"Suncus murinus","PHL","Philippines","PHL.60_1","Pampanga",
865,"Ovis orientalis","NLD","Netherlands","NLD.7_1","Limburg",
1016,"Callosciurus erythraeus","NLD","Netherlands","NLD.7_1","Limburg",
1987,"Procyon lotor","NLD","Netherlands","NLD.7_1","Limburg",
2321,"Nyctereutes procyonoides","NLD","Netherlands","NLD.7_1","Limburg",
2341,"Dama dama","NLD","Netherlands","NLD.7_1","Limburg",
2346,"Neovison vison","NLD","Netherlands","NLD.7_1","Limburg",
2352,"Oryctolagus cuniculus","NLD","Netherlands","NLD.7_1","Limburg",
2427,"Eutamias sibiricus","NLD","Netherlands","NLD.7_1","Limburg",
2522,"Myocastor coypus","NLD","Netherlands","NLD.7_1","Limburg",
2679,"Ondatra zibethicus","NLD","Netherlands","NLD.7_1","Limburg",
1436,"Eutamias sibiricus","JPN","Japan","JPN.10_1","Gunma",
1727,"Myocastor coypus","JPN","Japan","JPN.10_1","Gunma",
1803,"Neovison vison","JPN","Japan","JPN.10_1","Gunma",
1885,"Paguma larvata","JPN","Japan","JPN.10_1","Gunma",
1955,"Procyon lotor","JPN","Japan","JPN.10_1","Gunma",
2440,"Herpestes auropunctatus","SUR","Suriname","SUR.4_1","Marowijne",
1663,"Mustela nivalis","MAR","Morocco","MAR.13_1","Tadla - Azilal",
848,"Ovis orientalis","AND","Andorra","AND.7_1","Sant Julià de Lòria",
1735,"Neovison vison","AND","Andorra","AND.7_1","Sant Julià de Lòria",
2341,"Dama dama","AND","Andorra","AND.7_1","Sant Julià de Lòria",
2490,"Marmota marmota","AND","Andorra","AND.7_1","Sant Julià de Lòria",
2679,"Ondatra zibethicus","AND","Andorra","AND.7_1","Sant Julià de Lòria",
2685,"Genetta genetta","AND","Andorra","AND.7_1","Sant Julià de Lòria",
2321,"Nyctereutes procyonoides","MKD","Macedonia","MKD.29_1","Jegunovtse",
2322,"Rattus exulans","PYF","French Polynesia","PYF.1_1","Îles Australes",
918,"Apodemus sylvaticus","TUN","Tunisia","TUN.15_1","Monastir",
1663,"Mustela nivalis","TUN","Tunisia","TUN.15_1","Monastir",
2321,"Nyctereutes procyonoides","EST","Estonia","EST.14_1","Valga",
2346,"Neovison vison","EST","Estonia","EST.14_1","Valga",
2679,"Ondatra zibethicus","EST","Estonia","EST.14_1","Valga",
2200,"Tenrec ecaudatus","SYC","Seychelles","SYC.14_1","Grand' Anse",
2322,"Rattus exulans","UMI","United States Minor Outlying Islands","UMI.1_1","Baker",
2719,"Suncus murinus","MUS","Mauritius","MUS.10_1","Rodriguez",
2321,"Nyctereutes procyonoides","SRB","Serbia","SRB.17_1","Severno-Bački",
2352,"Oryctolagus cuniculus","SRB","Serbia","SRB.17_1","Severno-Bački",
2531,"Myocastor coypus","SRB","Serbia","SRB.17_1","Severno-Bački",
2679,"Ondatra zibethicus","SRB","Serbia","SRB.17_1","Severno-Bački",
2321,"Nyctereutes procyonoides","UKR","Ukraine","UKR.20_1","Sevastopol'",
2583,"Sciurus vulgaris","UKR","Ukraine","UKR.20_1","Sevastopol'",
1090,"Cervus nippon","USA","United States","USA.34_1","North Carolina",
1700,"Myocastor coypus","USA","United States","USA.34_1","North Carolina",
2643,"Vulpes vulpes","USA","United States","USA.34_1","North Carolina",
2710,"Suncus murinus","PHL","Philippines","PHL.68_1","Siquijor",
2332,"Rattus tanezumi","MYS","Malaysia","MYS.4_1","Kuala Lumpur",
1734,"Neovison vison","FRA","France","FRA.12_1","Pays de la Loire",
2321,"Nyctereutes procyonoides","FRA","France","FRA.12_1","Pays de la Loire",
2341,"Dama dama","FRA","France","FRA.12_1","Pays de la Loire",
2352,"Oryctolagus cuniculus","FRA","France","FRA.12_1","Pays de la Loire",
2385,"Cervus nippon","FRA","France","FRA.12_1","Pays de la Loire",
2394,"Cervus nippon","FRA","France","FRA.12_1","Pays de la Loire",
2522,"Myocastor coypus","FRA","France","FRA.12_1","Pays de la Loire",
2679,"Ondatra zibethicus","FRA","France","FRA.12_1","Pays de la Loire",
2685,"Genetta genetta","FRA","France","FRA.12_1","Pays de la Loire",
916,"Apodemus sylvaticus","IRL","Ireland","IRL.23_1","Waterford",
1115,"Cervus nippon","IRL","Ireland","IRL.23_1","Waterford",
1172,"Crocidura russula","IRL","Ireland","IRL.23_1","Waterford",
1344,"Dama dama","IRL","Ireland","IRL.23_1","Waterford",
1388,"Erinaceus europaeus","IRL","Ireland","IRL.23_1","Waterford",
1682,"Mustela putorius","IRL","Ireland","IRL.23_1","Waterford",
1729,"Myodes glareolus","IRL","Ireland","IRL.23_1","Waterford",
1786,"Neovison vison","IRL","Ireland","IRL.23_1","Waterford",
2112,"Sciurus carolinensis","IRL","Ireland","IRL.23_1","Waterford",
2636,"Oryctolagus cuniculus","IRL","Ireland","IRL.23_1","Waterford",
270,"Herpestes auropunctatus","MAF","Saint-Martin","MAF","Saint-Martin",
1962,"Procyon lotor","MAF","Saint-Martin","MAF","Saint-Martin",
918,"Apodemus sylvaticus","DZA","Algeria","DZA.8_1","Béjaïa",
1663,"Mustela nivalis","DZA","Algeria","DZA.8_1","Béjaïa",
1739,"Neovison vison","PRT","Portugal","PRT.4_1","Braga",
2685,"Genetta genetta","PRT","Portugal","PRT.4_1","Braga",
848,"Ovis orientalis","ESP","Spain","ESP.1_1","Andalucía",
985,"Atelerix algirus","ESP","Spain","ESP.1_1","Andalucía",
2323,"Ammotragus lervia","ESP","Spain","ESP.1_1","Andalucía",
2341,"Dama dama","ESP","Spain","ESP.1_1","Andalucía",
2685,"Genetta genetta","ESP","Spain","ESP.1_1","Andalucía",
848,"Ovis orientalis","SVK","Slovakia","SVK.7_1","Trnavský",
1232,"Dama dama","SVK","Slovakia","SVK.7_1","Trnavský",
1839,"Odocoileus virginianus","SVK","Slovakia","SVK.7_1","Trnavský",
1987,"Procyon lotor","SVK","Slovakia","SVK.7_1","Trnavský",
2321,"Nyctereutes procyonoides","SVK","Slovakia","SVK.7_1","Trnavský",
2341,"Dama dama","SVK","Slovakia","SVK.7_1","Trnavský",
2346,"Neovison vison","SVK","Slovakia","SVK.7_1","Trnavský",
2352,"Oryctolagus cuniculus","SVK","Slovakia","SVK.7_1","Trnavský",
2522,"Myocastor coypus","SVK","Slovakia","SVK.7_1","Trnavský",
2679,"Ondatra zibethicus","SVK","Slovakia","SVK.7_1","Trnavský",
52,"Bubalus bubalis","LKA","Sri Lanka","LKA.1_1","Ampara",
1727,"Myocastor coypus","JPN","Japan","JPN.45_1","Yamagata",
1803,"Neovison vison","JPN","Japan","JPN.45_1","Yamagata",
1885,"Paguma larvata","JPN","Japan","JPN.45_1","Yamagata",
1955,"Procyon lotor","JPN","Japan","JPN.45_1","Yamagata",
1727,"Myocastor coypus","JPN","Japan","JPN.19_1","Kanagawa",
1885,"Paguma larvata","JPN","Japan","JPN.19_1","Kanagawa",
1955,"Procyon lotor","JPN","Japan","JPN.19_1","Kanagawa",
2686,"Callosciurus erythraeus","JPN","Japan","JPN.19_1","Kanagawa",
849,"Ovis orientalis","SWE","Sweden","SWE.19_1","Västernorrland",
2321,"Nyctereutes procyonoides","SWE","Sweden","SWE.19_1","Västernorrland",
2346,"Neovison vison","SWE","Sweden","SWE.19_1","Västernorrland",
2679,"Ondatra zibethicus","SWE","Sweden","SWE.19_1","Västernorrland",
1434,"Eulemur fulvus","MYT","Mayotte","MYT.13_1","Mtsamboro",
1948,"Potamochoerus larvatus","MYT","Mayotte","MYT.13_1","Mtsamboro",
2242,"Viverricula indica","MYT","Mayotte","MYT.13_1","Mtsamboro",
2600,"Tenrec ecaudatus","MYT","Mayotte","MYT.13_1","Mtsamboro",
49,"Bubalus bubalis","PNG","Papua New Guinea","PNG.22_1","Western",
140,"Rusa timorensis","PNG","Papua New Guinea","PNG.22_1","Western",
142,"Rusa timorensis","PNG","Papua New Guinea","PNG.22_1","Western",
149,"Rusa timorensis","PNG","Papua New Guinea","PNG.22_1","Western",
2350,"Rattus exulans","PNG","Papua New Guinea","PNG.22_1","Western",
692,"Oryctolagus cuniculus","SWE","Sweden","SWE.11_1","Orebro",
849,"Ovis orientalis","SWE","Sweden","SWE.11_1","Orebro",
1542,"Lepus europaeus","SWE","Sweden","SWE.11_1","Orebro",
1609,"Micromys minutus","SWE","Sweden","SWE.11_1","Orebro",
2321,"Nyctereutes procyonoides","SWE","Sweden","SWE.11_1","Orebro",
2331,"Dama dama","SWE","Sweden","SWE.11_1","Orebro",
2346,"Neovison vison","SWE","Sweden","SWE.11_1","Orebro",
2726,"Suncus murinus","EGY","Egypt","EGY.20_1","Bur Sa`id",
247,"Herpestes auropunctatus","PRI","Puerto Rico","PRI.59_1","Quebradillas",
1853,"Odocoileus virginianus","PRI","Puerto Rico","PRI.59_1","Quebradillas",
731,"Oryctolagus cuniculus","MDA","Moldova","MDA.16_1","Edineţ",
2321,"Nyctereutes procyonoides","MDA","Moldova","MDA.16_1","Edineţ",
2679,"Ondatra zibethicus","MDA","Moldova","MDA.16_1","Edineţ",
2031,"Rattus exulans","PLW","Palau","PLW.2_1","Airai",
2049,"Rattus nitidus","PLW","Palau","PLW.2_1","Airai",
1927,"Phalanger orientalis","SLB","Solomon Islands","SLB.2_1","Choiseul",
2057,"Rattus praetor","SLB","Solomon Islands","SLB.2_1","Choiseul",
2349,"Rattus exulans","SLB","Solomon Islands","SLB.2_1","Choiseul",
64,"Bubalus bubalis","BRA","Brazil","BRA.3_1","Amapá",
65,"Bubalus bubalis","BRA","Brazil","BRA.3_1","Amapá",
2440,"Herpestes auropunctatus","BRA","Brazil","BRA.3_1","Amapá",
2321,"Nyctereutes procyonoides","LTU","Lithuania","LTU.3_1","Klaipedos",
2346,"Neovison vison","LTU","Lithuania","LTU.3_1","Klaipedos",
2679,"Ondatra zibethicus","LTU","Lithuania","LTU.3_1","Klaipedos",
2322,"Rattus exulans","WLF","Wallis and Futuna","WLF.1_1","Alo",
241,"Herpestes auropunctatus","DOM","Dominican Republic","DOM.23_1","Samaná",
2322,"Rattus exulans","WSM","Samoa","WSM.1_1","A'ana",
1458,"Funambulus pennantii","ARE","United Arab Emirates","ARE.6_1","Sharjah",
1460,"Funambulus pennantii","ARE","United Arab Emirates","ARE.6_1","Sharjah",
1461,"Funambulus pennantii","ARE","United Arab Emirates","ARE.6_1","Sharjah",
1462,"Funambulus pennantii","ARE","United Arab Emirates","ARE.6_1","Sharjah",
703,"Oryctolagus cuniculus","ROU","Romania","ROU.40_1","Vâlcea",
1251,"Dama dama","ROU","Romania","ROU.40_1","Vâlcea",
2321,"Nyctereutes procyonoides","ROU","Romania","ROU.40_1","Vâlcea",
2679,"Ondatra zibethicus","ROU","Romania","ROU.40_1","Vâlcea",
114,"Macaca nigra","IDN","Indonesia","IDN.18_1","Maluku Utara",
151,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
155,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
202,"Sus celebensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
205,"Sus celebensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
1162,"Crocidura monticola","IDN","Indonesia","IDN.18_1","Maluku Utara",
1891,"Paradoxurus hermaphroditus","IDN","Indonesia","IDN.18_1","Maluku Utara",
1893,"Paradoxurus hermaphroditus","IDN","Indonesia","IDN.18_1","Maluku Utara",
1906,"Petaurus breviceps","IDN","Indonesia","IDN.18_1","Maluku Utara",
1907,"Petaurus breviceps","IDN","Indonesia","IDN.18_1","Maluku Utara",
1908,"Petaurus breviceps","IDN","Indonesia","IDN.18_1","Maluku Utara",
1909,"Petaurus breviceps","IDN","Indonesia","IDN.18_1","Maluku Utara",
1931,"Phalanger orientalis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2061,"Rattus tanezumi","IDN","Indonesia","IDN.18_1","Maluku Utara",
2084,"Rattus tanezumi","IDN","Indonesia","IDN.18_1","Maluku Utara",
2085,"Rattus tanezumi","IDN","Indonesia","IDN.18_1","Maluku Utara",
2219,"Viverra tangalunga","IDN","Indonesia","IDN.18_1","Maluku Utara",
2220,"Viverra tangalunga","IDN","Indonesia","IDN.18_1","Maluku Utara",
2350,"Rattus exulans","IDN","Indonesia","IDN.18_1","Maluku Utara",
2556,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2557,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2558,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2559,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2560,"Rusa timorensis","IDN","Indonesia","IDN.18_1","Maluku Utara",
2146,"Suncus murinus","ETH","Ethiopia","ETH.9_1","Somali",
1509,"Lepus europaeus","PRK","North Korea","PRK.12_1","Rasŏn",
1780,"Neovison vison","PRK","North Korea","PRK.12_1","Rasŏn",
2677,"Ondatra zibethicus","PRK","North Korea","PRK.12_1","Rasŏn",
1559,"Lepus timidus","FRO","Faroe Islands","FRO.5_1","Suðuroyar",
2096,"Rattus tanezumi","ZAF","South Africa","ZAF.4_1","KwaZulu-Natal",
2208,"Tragelaphus angasii","ZAF","South Africa","ZAF.4_1","KwaZulu-Natal",
1509,"Lepus europaeus","CHN","China","CHN.17_1","Jilin",
1780,"Neovison vison","CHN","China","CHN.17_1","Jilin",
2677,"Ondatra zibethicus","CHN","China","CHN.17_1","Jilin",
2206,"Tragelaphus angasii","LSO","Lesotho","LSO.3_1","Leribe",
1984,"Procyon lotor","IRN","Iran","IRN.2_1","Ardebil",
2321,"Nyctereutes procyonoides","MNE","Montenegro","MNE.14_1","Pljevlja",
2679,"Ondatra zibethicus","MNE","Montenegro","MNE.14_1","Pljevlja",
722,"Oryctolagus cuniculus","CHL","Chile","CHL.12_1","Maule",
1078,"Cervus elaphus","CHL","Chile","CHL.12_1","Maule",
1508,"Lepus europaeus","CHL","Chile","CHL.12_1","Maule",
2364,"Dama dama","CHL","Chile","CHL.12_1","Maule",
2373,"Axis axis","CHL","Chile","CHL.12_1","Maule",
1814,"Nyctereutes procyonoides","MNG","Mongolia","MNG.1_1","Arhangay",
2677,"Ondatra zibethicus","MNG","Mongolia","MNG.1_1","Arhangay",
1688,"Myocastor coypus","ISR","Israel","ISR.3_1","Haifa",
2458,"Herpestes edwardsii","IRN","Iran","IRN.11_1","Hormozgan",
1155,"Chlorocebus sabaeus","KNA","Saint Kitts and Nevis","KNA.12_1","Saint Thomas Lowland",
1348,"Dasyprocta leporina","KNA","Saint Kitts and Nevis","KNA.12_1","Saint Thomas Lowland",
2447,"Herpestes auropunctatus","KNA","Saint Kitts and Nevis","KNA.12_1","Saint Thomas Lowland",
1509,"Lepus europaeus","RUS","Russia","RUS.82_1","Yevrey",
1780,"Neovison vison","RUS","Russia","RUS.82_1","Yevrey",
2677,"Ondatra zibethicus","RUS","Russia","RUS.82_1","Yevrey",
1027,"Callosciurus erythraeus","HKG","Hong Kong","HKG.15_1","Wan Chai",
1230,"Dama dama","PRT","Portugal","PRT.17_1","Setúbal",
2685,"Genetta genetta","PRT","Portugal","PRT.17_1","Setúbal",
